,ISO_country,country_name,Year,WB_income_region,sample_size,severe_wasting,wasting,overweight,stunting,underweight,notes,author,source,under_5_pop
610,SSD,SOUTH SUDAN,2010,Low income,6660.0,9.9,22.7,6.0,31.1,27.6,(pending reanalysis),Ministry of Health and National Bureau of Statistics.,"South Sudan Household Survey 2010. Final Report (MICS4). Juba, South Sudan, 2013.",1655.516
611,LKA,SRI LANKA,1987,Lower middle income,1974.0,1.6,14.9,0.3,32.3,32.8,Age-adjusted;,Ministry of Plan Implementation.,"Sri Lanka demographic and health survey 1987. Demographic and Health Surveys. Colombo, Sri Lanka, 1987 (and additional analysis).",1883.718
612,LKA,SRI LANKA,1993,Lower middle income,3067.0,,17.5,,29.7,33.8,Converted estimates,"Department of Census and Statistics, Ministry of Finance, Planning, Ethnic Affairs and National Integration.","Sri Lanka demographic and health survey 1993. Colombo, Sri Lanka, 1995 (and additional analysis).",1723.852
613,LKA,SRI LANKA,1995,Lower middle income,2782.0,,15.3,,26.1,29.3,Converted estimates,Ramanujam P and Nestel P.,"Preliminary report on the fourth national nutrition and health survey July - August, 1995. The Ceylon Journal of Medical Science 1997;40:13-24 (and additional analysis).",1716.653
614,LKA,SRI LANKA,2000,Lower middle income,2513.0,2.4,15.5,1.0,18.4,22.8,Excl. north & east provinces,"Department of Census and Statistics and Ministry of Health, Nutrition and Welfare.","Sri Lanka demographic and health survey 2000. Colombo, Sri Lanka, 2001 (and additional analysis).",1641.613
615,LKA,SRI LANKA,2007,Lower middle income,6648.0,2.8,14.7,1.6,17.3,21.1,,"Department of Census and Statistics, Ministry of Health Care and Nutrition.","Sri Lanka demographic and health survey 2006/07: Preliminary report and selected tables from the chapters of the final report (I:\UnitData\SURVEILLANCE\GDCGM\data sets\Sri Lanka\DHS_MoH 2006_07_WHO\DHS_web_links.htm, accessed 03/07/09).",1797.24
616,LKA,SRI LANKA,2009,Lower middle income,2589.0,1.9,11.8,0.8,19.2,21.6,,Jayatissa R.,"Nutrition and food security survey 2009. Colombo, Sri Lanka: Medical Research Institute, 2010.",1797.441
617,LKA,SRI LANKA,2012,Lower middle income,7306.0,3.0,21.4,0.6,14.7,26.3,,"Jayatissa R, Gunathilaka MM, Fernando DN.","National nutrition and micronutrient survey. Part I: Anaemia among children aged 6-59 months and nutritional status of children and adults. Colombo, Sri Lanka, 2013 (and additional analysis).",1743.163
618,SDN,SUDAN (THE),2006,Lower middle income,4151294.0,5.7,14.5,4.2,38.3,27.0,,Government of National Unity and Government of Southern Sudan.,"Sudan household health survey (SHHS) - 2006.  Khartoum and Juba: Government of National Unity, Government of Southern Sudan, December 2007 (additional analysis conducted by PAPFAM, June 2013).",5433.139
619,SDN,SUDAN (THE),2010,Lower middle income,,5.3,16.4,,35.0,32.2,(pending reanalysis),"National Ministry of Health, Central Bureau of Statistics.","Sudan household health survey, second round 2010.",5655.381
620,SDN,SUDAN (THE),2014,Lower middle income,,4.5,16.3,3.0,38.2,33.0,,"Central Bureau of Statistics (CBS), UNICEF Sudan.","Multiple Indicator Cluster Survey 2014, Key Findings. Khartoum, Sudan: UNICEF and Central Bureau of Statistics (CBS), 2014.",5876.754
621,SUR,SURINAME,2000,Upper middle income,1792.0,2.0,7.0,2.9,14.5,11.4,,Government of Suriname.,"Full report: Suriname multiple indicator cluster survey (MICS) 2000. Paramaribo, Suriname, March 2001 (and additional analysis).",53.488
622,SUR,SURINAME,2006,Upper middle income,1992.0,1.0,4.9,4.0,10.7,7.5,,"General Bureau of Statistics, Ministry of Planning and Development Cooperation and Ministry of Social Affairs and Housing.","Suriname multiple indicator cluster survey 2006, Final Report (MICS3). Paramaribo, Suriname, 2009 (and additional analysis).",49.586
623,SUR,SURINAME,2010,Upper middle income,2879.0,0.8,5.0,4.0,8.8,5.8,,"Ministry of Social Affairs and Housing, and General Bureau of Statistics.","Suriname multiple indicator cluster survey 2010, Final Report (MICS). Paramaribo, Suriname, 2012 (and additional analysis).",49.195
624,SWZ,SWAZILAND,2000,Lower middle income,3493.0,0.7,1.7,14.9,36.6,9.1,,Swaziland Government.,"Multiple indicator cluster survey (MICS): Model full report. Maseru, Swaziland: Central Statistical Office, 2002 (and additional analysis based on data from http://www.childinfo.org/MICS2/MICSDataSet.htm, accessed 18/08/06).",156.903
625,SWZ,SWAZILAND,2006,Lower middle income,3069.0,1.3,2.9,11.4,29.5,6.1,,"Central Statistical Office (CSO) [Swaziland], and Macro International Inc.","Swaziland demographic and health survey 2006-07. Demographic and Health Surveys. Mbabane, Swaziland: Central Statistical Office and Macro International Inc., 2008 (and additional analysis).",156.332
626,SWZ,SWAZILAND,2008,Lower middle income,3817.0,0.3,1.1,,40.4,7.3,,"Ministry of Health, National Nutrition Council.","Swaziland national nutrition survey report (November 2008). Mbabane, Swaziland: Ministry of Health, 2009.",159.843
627,SWZ,SWAZILAND,2010,Lower middle income,2576.0,0.4,0.8,10.7,31.0,5.8,,Central Statistical Office and UNICEF.,"Swaziland multiple indicator cluster survey 2010 (MICS): Final report. Mbabane, Swaziland, Central Statistical Office and UNICEF, 2011 (and additional analysis).",164.116
628,SWZ,SWAZILAND,2014,Lower middle income,,0.4,2.0,9.0,25.5,5.8,,Central Statistical Office and UNICEF.,"Swaziland multiple indicator cluster survey 2010 (MICS 5): Key findings. Mbabane, Swaziland, Central Statistical Office and UNICEF, 2015.",172.398
629,SYR,SYRIAN ARAB REPUBLIC (THE),1993,Lower middle income,4154.0,4.5,10.0,15.0,32.9,11.5,,,"Syrian maternal and child health survey (SMCHS). PAPCHILD surveys. Cairo: The League of Arab States, 1994 (and additional analysis).",2150.124
630,SYR,SYRIAN ARAB REPUBLIC (THE),1995,Lower middle income,2425.0,,10.4,,26.5,11.3,Converted estimates,Prime Minister's Council.,"Multiple indicator cluster survey in the Syrian Arab Republic (MICS). Central Bureau of Statistics. Damascus, The Syrian Arab Republic, 1996.",2176.924
631,SYR,SYRIAN ARAB REPUBLIC (THE),2000,Lower middle income,6262.0,,4.9,,24.3,6.0,Converted estimates,"Council of Ministers, Central Office of Statistics, Arab Republic of Syria, and UNICEF","[Multiple Indicator Cluster Survey II (MICS II) concerning Child Health and Welfare. Main report.] Damascus, Syrian Arab Republic: UNICEF, 2002 (and additional analysis).",2398.595
632,SYR,SYRIAN ARAB REPUBLIC (THE),2001,Lower middle income,6367.0,5.4,10.3,19.7,31.1,11.1,,"League of Arab States (PAPFAM) and Syrian Arab Republic, Office of the Prime Minister, Central Bureau of Statistics.","The family health survey in the Syrian Arab Republic. Principal Report. Cairo: The League of Arab States, 2002 (and additional analysis).",2454.877
633,SYR,SYRIAN ARAB REPUBLIC (THE),2006,Lower middle income,10587.0,4.8,10.3,18.7,28.6,10.0,,"Central Bureau of Statistics, Ministry of Health, State Planning Commission, UNICEF and PAPFAM/League of Arab States.","Syrian Arab Republic multiple indicator cluster survey 2006. February 2008. www.childinfo.org/mics3_surveys.html, accessed 22 December 2008 (and additional analysis).",2421.389
634,SYR,SYRIAN ARAB REPUBLIC (THE),2009,Lower middle income,14391.0,5.5,11.5,17.9,27.5,10.1,,League of Arab States and Syrian Arab Republic.,"Family health survey of the Arab Republic of Syria 2009: Principal report (PAPFAM). Cairo: The League of Arab States, 2011 (and additional analysis).",2570.923
635,TJK,TAJIKISTAN,1999,Lower middle income,3599.0,,11.4,,41.5,,Converted estimates,McBurney R and Mason F.,"National nutrition survey, Tajikistan (September/October 1999). London, UK: Action Against Hunger UK, 2000 (and additional analysis).",891.3
636,TJK,TAJIKISTAN,2000,Lower middle income,5657.0,,9.4,,42.1,,Converted estimates,McLachlan E.,"National nutrition survey of Tajikistan (September/October 2000). London, UK: Action Against Hunger UK, 2001 (and additional analysis).",887.575
637,TJK,TAJIKISTAN,2001,Lower middle income,3704.0,,19.4,,43.2,,Converted estimates,"Walters T, Brown R.","Representative national nutrition survey Tajikistan (Sughd, RRS, Kouliab and Kurgan Teppe regions), October/November 2001. London, UK: Action Against Hunger UK, 2002 (and additional analysis).",884.6
638,TJK,TAJIKISTAN,2002,Lower middle income,4543.0,,6.1,,37.1,,Converted estimates,Moloney G and Brown R.,"National nutrition survey Tajikistan, May/June 2002. Action against Hunger and European Community Humanitarian Office, 2002 (and additional analysis).",875.37
639,TJK,TAJIKISTAN,2003,Lower middle income,4654.0,,5.9,,42.4,,Converted estimates,"Baronina E, Brasell-Jones T, Petersen J, Purves M.","National nutrition and water & sanitation survey, Tajikistan, October 2003. Dushanbe, Tajikistan: Action Against Hunger (lead agency nutrition) and Mercy Corps (lead agency wat/san), 2004 (and additional analysis).",863.771
640,TJK,TAJIKISTAN,2005,Lower middle income,4221.0,3.5,8.7,6.7,33.1,14.9,,State Committee on Statistics of the Republic of Tajikistan.,"Tajikistan multiple indicator cluster survey 2005, Final Report. Dushanbe, Tajikistan: State Committee on Statistics of the Republic of Tajikistan, 2007 (and additional analysis).",861.055
641,TJK,TAJIKISTAN,2007,Lower middle income,,3.1,6.7,,39.2,15.0,,State Committee on Statistics [Republic of Tajikistan] and UNICEF.,"Tajikistan living standards measurement survey 2007 (TLSS): Indicators at a glance. Dushanbe, Republic of Tajikistan: State Committee on Statistics and UNICEF, 2009 (www.tojikinfo.tj/en/.../UNICEF%20TLSS%20Report%20Eng.pdf, accessed 09/06/2011).",880.503
642,TJK,TAJIKISTAN,2009,Lower middle income,2139.0,1.3,4.3,4.2,28.8,8.3,,Ministry of Health and UNICEF [Tajikistan].,"Micronutrient status survey in Tajikistan, 2009. Dushanbe, Republic of Tajikistan: Ministry of Health and UNICEF, 2010 (and additional analysis).",944.907
643,TJK,TAJIKISTAN,2012,Lower middle income,5341.0,4.1,9.9,6.6,26.8,13.3,,"Statistical Agency under the President of the Republic of Tajikistan (SA), Ministry of Health [Tajikistan], and ICF International.","Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013 (and additional analysis).",1073.744
644,THA,THAILAND,1987,Upper middle income,1843.0,0.9,5.7,1.3,24.6,20.2,Age-adjusted;,"Chayovan N, Kamnuansilpa P, Knodel J.","Thailand demographic and health survey 1987. Demographic and Health Surveys. Institute of Population Studies, Chulalongkorn University. Bangkok, Thailand, 1988 (and additional analysis).",5590.642
645,THA,THAILAND,1993,Upper middle income,11748.0,,7.3,,21.1,16.3,Converted estimates,"Kitvorapat W, Chaotilittakul N, Sinawat S, Wanaratana L.",Random survey on nutritional status of children of ages under five. Thailand Journal of Health Promotion and Environmental Health 1996;19:57-66 (and additional analysis).,5213.195
646,THA,THAILAND,1995,Upper middle income,4178.0,,6.7,4.7,18.1,15.4,Converted estimates,Ministry of Public Health.,"The fourth national nutrition survey of Thailand 1995. Department of Health. Bangkok, Thailand 1998 (and additional analysis).",5099.184
647,THA,THAILAND,2006,Upper middle income,9156.0,1.4,4.7,8.0,15.7,7.0,,Thailand National Statistical Office.,"Thailand multiple indicator cluster survey December 2005 - February 2006, Final report. Bangkok, Thailand: National Statistical Office, 2006 (and additional analysis).",4345.764
648,THA,THAILAND,2012,Upper middle income,8874.0,2.2,6.7,10.9,16.3,9.2,,"National Statistical Office (NSO), UNICEF, Ministry of Public Health (MOPH), National Health Security Office (NHSO), Thai Health Promotion Foundation",", International Health Policy Program (IHPP).  Thailand multiple indicator cluster survey 2012.  MICS. Bangkok, Thailand: NSO, UNICEF, MOPH, NHSO, THPF, IHPP, 2013.",3912.386
649,MKD,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,1999,Upper middle income,1117.0,0.4,1.7,9.6,8.0,1.9,,"Branca F, Pastore G, Rossi L, Sette S.","Multiple indicator cluster survey in FYR Macedonia with micronutrient component (MICS). National Institute of Nutrition, Rome, Italy, 2000 (and additional analysis).",141.301
650,MKD,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,2005,Upper middle income,4243.0,1.7,3.4,16.2,11.5,1.8,,"Stojanovska S, Dimitrovska V, Feuk R.","Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007 (and additional analysis).",125.33
651,MKD,THE FORMER YUGOSLAV REPUBLIC OF MACEDONIA,2011,Upper middle income,1332.0,0.2,1.8,12.4,4.9,1.3,(pending reanalysis),"Ministry of Health, Ministry of Education and Science, Ministry of Labour and Social Policy.","Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science,  Ministry of Labour and Social Policy, 2012.",110.625
652,TLS,TIMOR-LESTE,2002,Lower middle income,4133.0,4.9,13.7,5.7,55.7,40.6,,,"Multiple indicator cluster survey (MICS - 2002). UNICEF, Dili, Timor-Leste, 2003 (and additional analysis).",174.412
653,TLS,TIMOR-LESTE,2003,Lower middle income,5255.0,,14.3,,54.8,41.5,Converted estimates,"Ministry of Health (MOH) Timor Leste, University of Newcastle, Australian National University and ACIL.","Timor Leste 2003 demographic and health survey. Newcastle, NSW, Australia: MOH and University of Newcastle, 2003 (and additional analysis).",173.188
654,TLS,TIMOR-LESTE,2007,Lower middle income,,7.5,24.5,,53.9,48.6,,National Statistics Directorate (Direcçao Nacional de Estatística) and World Bank.,"Final statistical abstract: Timor-Leste survey of living standards 2007. http://dne.mof.gov.tl/TLSLS/StatisticalData/6_Health/Main%20Tables/index.htm, accessed 27 March 2012.",153.576
655,TLS,TIMOR-LESTE,2009,Lower middle income,8837.0,7.6,18.9,5.8,57.7,45.3,,"National Statistics Directorate (NSD) [Timor-Leste], Ministry of Finance [Timor-Leste], and ICF Macro.","Timor-Leste demographic and health survey 2009-10. Demographic and Health Surveys. Dili, Timor-Leste: NSD [Timor-Leste] and ICF Macro, 2010 (and additional analysis).",149.169
656,TGO,TOGO,1988,Low income,1667.0,1.4,5.9,2.9,40.7,21.7,Age-adjusted;,"Agounké A, Assogba M, Anipah K.","Enquête démographique et de santé au Togo 1988. Demographic and Health Surveys. Direction Generale de la Santé. Lomé, Togo, 1989 (and additional analysis).",658.752
657,TGO,TOGO,1996,Low income,3761.0,,,,40.2,16.7,Converted estimates,,"Enquête national sur la situation des enfants au Togo en 1995 (MICS -Togo -96). Lomé, République Togolaise: Ministère du Plan et de l'Amenagement du Territoire et UNICEF, September 1996.",752.344
658,TGO,TOGO,1998,Low income,3603.0,3.6,12.4,2.3,33.2,23.8,Age-adjusted;,"Anipah K, Mboup G, Ouro-Gnao AM, Boukpessi B, Messan PA, Salami-Odjo R.","Enquete démographique et de santé, Togo 1998. Demographic and Health Surveys. Ministère de la Planification et du Développement Economique, Direction de la Statistique. Lomé, Togo, 1999 (and aditional analysis).",780.514
659,TGO,TOGO,2006,Low income,3581.0,6.3,16.3,4.7,27.8,22.3,,Direction Generale de la Statistique et de la Comptabilité Nationale and UNICEF.,"Résultats de l'enquête nationale à indicateurs multiples, Togo 2006. Rapport final, aôut 2007. http://www.childinfo.org/mics3_surveys.html, accessed 8 January 2009 (and additional analysis).",967.432
660,TGO,TOGO,2008,Low income,3204.0,0.7,6.0,,26.9,20.5,,Ministère de la Santé et UNICEF. Rapport d'enquête nationale nutrition,"et survie des enfants de 0 à 59 mois, pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo, décembre 2008 (30/12/09 http://ochaonline.un.org/CoordinationIASC/Securitealimentairenutrition/tabid/5651/language/fr-FR/Default.aspx).",1018.624
661,TGO,TOGO,2010,Low income,4679.0,1.0,4.8,1.6,29.8,16.5,,Direction Générale de la Statistique et de la Comptabilité Nationale (DGSCN).,"Enquête par grappes à indicateurs multiples MICS Togo, 2010: Rapport final. Lomé, Togo: DGSCN, 2010 (and additional analysis).",1064.683
662,TGO,TOGO,2014,Low income,3322.0,1.5,6.7,2.0,27.5,16.2,,"Ministère de la Planification, du Développement et de l'Aménagement du Territoire (MPDAT), Ministère de la Santé (MS) et ICF International.","Enquête démographique et de santé au Togo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPDAT, MS et ICF International, 2015.",1142.489
663,TON,TONGA,1986,Upper middle income,1094.0,,1.3,,2.2,,Converted estimates,"Maclean E, Badcock J, Bach F.","The 1986 national nutrition survey of the Kingdom of Tonga. Technical report National Food and Nutrition Committee. Nuku'alofa: Government of the Kingdom of Tonga, 1987 (and additional analysis).",14.52
664,TON,TONGA,2012,Upper middle income,1394.0,2.1,5.2,17.3,8.1,1.9,,"Tonga Department of Statistics and Tonga Ministry of Health, SPC and UNFPA.","Tonga demographic and health survey 2012. Noumea, New Caledonia: Secretariat of the Pacific Community, 2013.",13.524
665,TTO,TRINIDAD AND TOBAGO,1987,High income: nonOECD,826.0,1.2,4.8,3.5,6.3,6.2,Age-adjusted;,"Heath K, Da Costa-Martinez D, Sheon AR.","Trinidad and Tobago demographic and health survey 1987. Demographic and Health Surveys. Family Planning Association of Trinidad and Tobago. Port-of-Spain, Trinidad, 1988 (and additional analysis).",153.943
666,TTO,TRINIDAD AND TOBAGO,2000,High income: nonOECD,780.0,0.9,5.2,4.9,5.3,4.4,,,"Multiple indicator cluster survey Trinidad and Tobago: Full report. UNICEF website http://www.childinfo.org/MICS2/newreports/trinidad/trinidad.htm, accessed 17/11/2003 (and additional analysis).",89.617
667,TUN,TUNISIA,1988,Upper middle income,2015.0,0.6,3.1,3.7,18.5,7.9,Age-adjusted;,"Aloui T, Ayad M, Fourati H.","Enquête démographique et de santé en Tunisie 1988. Demographic and Health Surveys. Office National de la Famille et de la Population. Tunis, Tunisie, 1989 (and additional analysis).",1070.323
668,TUN,TUNISIA,1997,Upper middle income,891.0,,7.2,1.4,11.9,3.3,Converted estimates,"Ministère de la Santé Publique, Institut National de Nutrition et de Technologie Alimentaire.","Enquête nationale 1996-1997. Evaluation de l'état nutritionnel de la population Tunisienne: Rapport national. Tunis, Tunisia: Sotepa Grafic, 1998 (and additional analysis).",897.629
669,TUN,TUNISIA,2000,Upper middle income,10553.0,,2.9,,16.8,3.5,Converted estimates,,"Tunisia multiple indicator cluster survey II 2000 (MICS II). Tunis, Tunisia: 2000 (and additional analysis).",840.26
670,TUN,TUNISIA,2006,Upper middle income,2842.0,1.2,3.4,8.8,9.0,3.3,,"Ministère de la Santé Publique, Office National de la Famille et de la Population et UNICEF.","Enquête sur la santé et le bien être de la mère et l'enfant: MICS 3. Tunis, Tunisia, 2008 (and additional analysis conducted by PAPFAM).",803.6
671,TUN,TUNISIA,2012,Upper middle income,2677.0,1.7,2.8,14.3,10.1,2.3,(pending reanalysis),"Ministère du Développement et de la Coopération Internationale (MDCI), Institut National de la Statistique (INS) et UNICEF.","Suivi de la situation des enfants et des femmes en Tunisie- Enquête par grappes à indicateurs multiples 2011-2012: Rapport Final. MICS. Tunis, Tunisie: MDCI, INS, UNICEF, 2013.",914.799
672,TUR,TURKEY,1993,Upper middle income,3255.0,1.0,3.8,5.0,24.1,8.7,,"Ministry of Health [Turkey], Hacettepe University Institute of Population Studies, and Macro International Inc.","Turkey demographic and health survey, 1993. Demographic and Health Surveys. Ankara, Turkey, 1994 (and additional analysis).",6489.12
673,TUR,TURKEY,1995,Upper middle income,2871.0,,,,,9.0,Converted estimate,Ministry of Health.,"Multiple indicator cluster survey in Turkey 1995. Ankara: National Bureau of Statistics, 1996 (and additional analysis).",6464.705
674,TUR,TURKEY,1998,Upper middle income,2873.0,0.8,3.0,4.0,19.1,7.0,,,"Turkish demographic and health survey 1998. Demographic and Health Surveys. Hacettepe University, Institute of Population Studies. Ankara, Turkey, 1999 (and additional analysis).",6568.932
675,TUR,TURKEY,2004,Upper middle income,3777.0,0.4,1.1,9.1,15.6,3.5,,"Hacettepe University Institute of Population Studies, Turkey.","Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004 (and additional analysis)",6570.599
676,TUR,TURKEY,2008,Upper middle income,2481.0,0.2,0.8,,12.3,1.7,,Hacettepe University Institute of Population Studies. Turkey demographic and health survey 2008.,"Hacettepe University Institute of Population Studies, Ministry of Health General Directorate of Mother and Child Health and Family Planning, T.R. Prime Minister Undersecretary of State Planning Organization and TÜBITAK, Ankara, Turkey 2009.",6367.661
677,TUR,TURKEY,2013,Upper middle income,2519.0,0.4,1.7,10.9,9.5,1.9,,Hacettepe University Institute of Population Studies.,"2013 Turkey demographic and health survey"". Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TÜBYTAK, 2014.",6713.742
678,TKM,TURKMENISTAN,2000,Upper middle income,2928.0,,7.1,,28.1,10.5,Converted estimates,"Gurbansoltan Eje Clinical Research Center for MCH (GECRCMCH), Ministry of Health & Medical Industry.","Turkmenistan demographic and health survey  2000. Demographic and Health Surveys. Calverton, Maryland, USA: GECRCMCH and ORC Macro, 2001(and additional analysis).",489.938
679,TUV,TUVALU,2007,Upper middle income,430.0,0.9,3.3,6.3,10.0,1.6,,"Central Statistics Division (TCSD), SPC and Macro International Inc.","Tuvalu demographic and health survey. DHS. Noumea, New Caledonia: TCSD, SPC and Macro International Inc, 2007 (accessed 22/12/09 http://www.spc.int/sdp/index.php?option=com_docman&task=cat_view&gid=53&Itemid=42).",1.0
680,UGA,UGANDA,1988,Low income,3820.0,0.9,3.1,3.6,47.6,19.7,,"Kaijuka EM, Kaija EZA, Cross AR, Loaiza E.","Uganda demographic and health survey 1988/89. Demographic and Health Surveys. Ministry of Health. Entebbe, Uganda, 1989 (and additional analysis).",3190.491
681,UGA,UGANDA,1995,Low income,5012.0,2.0,5.9,5.0,45.7,20.8,Age-adjusted;,Statistics Department [Uganda] and Macro International Inc.,"Uganda demographic and health survey 1995. Demographic and Health Surveys. Calverton, Maryland: Statistics Department and Macro International Inc., 1996 (and additional analysis).",4076.546
682,UGA,UGANDA,2000,Low income,6433.0,1.5,5.0,4.9,44.8,19.0, (41 out of 45 districts),Uganda Bureau of Statistics (UBOS) and ORC Macro.,"Uganda demographic and health survey 2000-2001. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and ORC Macro, 2001 (and additional analysis).",4725.645
683,UGA,UGANDA,2006,Low income,2816.0,2.2,6.3,4.9,38.7,16.4,,Uganda Bureau of Statistics (UBOS) and Macro International Inc.,"Uganda demographic and health survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and Macro International Inc., 2007 (and additional analysis).",5772.505
684,UGA,UGANDA,2011,Low income,2448.0,1.5,4.8,3.8,33.7,14.1,,Uganda Bureau of Statistics (UBOS) and ICF International Inc.,"Uganda demographic and health survey 2011. Demographic and Health Surveys. Kampala, Uganda: UBOS and Calverton, Maryland: ICF International Inc., 2012 (and additional analysis).",6614.726
685,UGA,UGANDA,2012,Low income,2792742.0,0.3,4.3,5.8,34.2,12.0,,Uganda Bureau of Statistics (UBOS).,"Uganda National Panel Survey (UNPS) - Wave III. Kampala, Uganda: UBOS, 2013 (and additional analysis).",6778.784
686,UKR,UKRAINE,2000,Lower middle income,4247.0,3.8,8.2,26.5,22.9,4.1,,State Statistics Committee of Ukraine.,Multiple indicator cluster survey (full report). MICS. 7/1/02 http://www.childinfo.org/MICS2/natlMICSrepz/Ukraine/UKRfull_report.pdf (and additional analysis).,2160.555
687,UKR,UKRAINE,2002,Lower middle income,878.0,,0.3,,3.7,0.8,Age-adjusted; converted estimates,"Academy of Medical Science of Ukraine, Ministry of Health [Ukraine], Komisarenko Endocrinology and Metabolism, and Institute of Occupational","Health under AMS of Ukraine, State Statistics Committee of Ukraine, UNICEF, CDC. Report of the national micronutrient survey Ukraine. C.: Premier Media, 2004 (and additional analysis).",2002.34
688,TZA,UNITED REPUBLIC OF TANZANIA (THE),1991,Low income,6711.0,2.8,7.9,5.7,49.7,25.1,,"Ngallaba S, Kapiga SH, Ruyobya I, Boerma JT.","Tanzania demographic and health survey 1991/92. Demographic and Health Surveys. Dar es Salaam, United Republic of Tanzania, 1992 (and additional analysis).",4794.657
689,TZA,UNITED REPUBLIC OF TANZANIA (THE),1996,Low income,5677.0,3.0,8.5,4.6,49.7,26.9,,Bureau of Statistics [Tanzania] and Macro International Inc.,"Tanzania demographic and health survey 1996. Demographic and Health Surveys. Calverton, Maryland: Bureau of Statistics and Macro International Inc., 1997 (and additional analysis).",5464.503
690,TZA,UNITED REPUBLIC OF TANZANIA (THE),1999,Low income,2657.0,2.0,5.6,3.3,48.3,25.3,,National Bureau of Statistics (NBS) [Tanzania] and ORC Macro.,"Tanzania reproductive and child health survey 1999. Demographic and Health Surveys. Calverton, Maryland: National Bureau of Statistics [Tanzania] and Macro International Inc., 2000 (and additional analysis).",5767.585
691,TZA,UNITED REPUBLIC OF TANZANIA (THE),2004,Low income,8193.0,1.0,3.5,4.9,44.4,16.7,,National Bureau of Statistics (NBS) [Tanzania] and ORC Macro.,"Tanzania demographic and health survey  2004-05. Demographic and Health Surveys. Dar es Salaam, Tanzania: National Bureau of Statistics and ORC Macro, 2005 (and additional analysis).",6763.544
692,TZA,UNITED REPUBLIC OF TANZANIA (THE),2009,Low income,1999.0,,2.7,,43.0,15.9,,National Bureau of Statistics (NBS) [Tanzania].,"Tanzania National Panel Survey Report (NPS) - Wave 2, 2010 - 2011. Dar es Salaam, Tanzania: NBS, 2012.",7907.147
693,TZA,UNITED REPUBLIC OF TANZANIA (THE),2010,Low income,7652.0,1.3,4.9,5.5,42.5,16.2,,National Bureau of Statistics (NBS) [Tanzania] and ICF Macro.,"Tanzania demographic and health survey  2010. Demographic and Health Surveys. Dar es Salaam, Tanzania: NBS and ICF Macro, 2011 (and additional analysis).",8135.799
694,TZA,UNITED REPUBLIC OF TANZANIA (THE),2011,Low income,2602.0,,6.6,,34.8,13.6,,National Bureau of Statistics (NBS) [Tanzania].,"Tanzania National Panel Survey Report (NPS) - Wave 2, 2010 - 2011. Dar es Salaam, Tanzania: NBS, 2012.",8376.715
695,TZA,UNITED REPUBLIC OF TANZANIA (THE),2013,Low income,6313643.0,1.4,4.3,5.2,37.1,13.0,,National Bureau of Statistics (NBS) [Tanzania].,"Tanzania National Panel Survey Report (NPS) - Wave 3, 2012 - 2013. Dar es Salaam, Tanzania: NBS, 2014 (and additional analysis).",8896.101
696,TZA,UNITED REPUBLIC OF TANZANIA (THE),2014,Low income,16867.0,0.9,3.8,,34.7,13.4,(pending reanalysis),"Tanzania Food and Nutrition Centre, Ministry of Health and Social Welfare.","Tanzania national nutrition survey 2014: Final report. United Republic of Tanzania, December 2014.",9155.395
697,USA,UNITED STATES OF AMERICA (THE),1991,High income: OECD,6662.0,0.1,0.7,5.4,3.2,0.9,(2-60 months),"National Center for Health Statistics, Centers for Disease Control and Prevention.","Plan and operation of the third national health and nutrition examination survey, 1988-94 (NHANES III). Vital Health Statistics 1994;32:1-2 (and additional analysis).",19092.417
698,USA,UNITED STATES OF AMERICA (THE),2001,High income: OECD,2666.0,0.0,0.4,7.0,3.3,1.1,,"Hedley AA, Ogden CL, Johnson CL, Carroll MD, Curtin LR, Flegal KM.","Prevalence of overweight and obesity among US children, adolescents, and adults, 1999-2002. JAMA 2004;291:2847-50 (and additional analysis).",19107.489
699,USA,UNITED STATES OF AMERICA (THE),2005,High income: OECD,3092.0,0.1,0.8,8.1,3.2,1.1,,Centers for Disease Control and Prevention (CDC). National Center for Health Statistics (NCHS).,"National Health and Nutrition Examination Survey Data. Hyattsville, MD: U.S. Department of Health and Human Services, CDC, [2003-06 combined][wwwn.cdc.gov/nchs/nhanes/search/nhanes03_04.aspx and wwwn.cdc.gov/nchs/nhanes/search/nhanes05_06.aspx].",19897.945
